,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,x_geo,y_geo,transaction_date,log_price,set,zipcode,PREFERRED_CITY,address
18744,2,1.0,720,8914,1.0,0,0,3,6,720,1949,-122.274,47.4488,2015-04-13,12.095141084822892,test,98188,SEATTLE,
18745,2,1.0,1050,8382,1.0,0,0,3,7,1050,1959,-122.221,47.5627,2015-04-13,13.353475098367715,test,98040,MERCER ISLAND,
18746,4,2.5,2590,8571,2.0,0,0,3,9,2590,1988,-122.105,47.691,2015-04-13,13.568330428821824,test,98052,REDMOND,
18747,2,1.0,820,4200,1.0,0,0,3,7,820,1980,-122.298,47.6249,2015-04-13,13.081541382884074,test,98112,SEATTLE,"27th Avenue East, Washington Park, Seattle, King County, Washington, United States"
18748,3,1.75,1580,9719,1.0,0,0,5,7,1580,1962,-122.18,47.5396,2015-04-13,13.155991558384311,test,98056,RENTON,"121st Avenue Southeast, Newport Hills, Newcastle, King County, Washington, United States"
18749,2,1.5,1440,136778,1.0,0,0,4,8,1140,1956,-122.118,47.7608,2015-04-13,13.38472764187182,test,98072,WOODINVILLE,
18750,5,1.5,1720,4000,1.5,0,0,3,7,1520,1925,-122.287,47.6197,2015-04-13,13.434250138552928,test,98112,SEATTLE,
18751,2,1.75,1510,4500,1.0,0,0,3,8,1510,1978,-122.13,47.6644,2015-04-13,13.056223574899784,test,98052,REDMOND,"Northeast 66th Place, The Meadows, Redmond, King County, Washington, United States"
18752,0,0.0,844,4269,1.0,0,0,4,7,844,1913,-122.25,47.2781,2015-04-13,11.8490404949436,test,98001,AUBURN,
18753,5,2.75,2520,18625,1.0,0,0,3,8,1660,1959,-122.207,47.6409,2015-04-13,13.864300722133706,test,98004,BELLEVUE,
18754,2,1.0,930,10505,1.0,0,0,3,6,930,1930,-122.329,47.4337,2015-04-13,12.367340793126296,test,98148,SEATTLE,"South 189th Street, Burien, King County, Washington, United States"
18755,4,2.5,2620,9157,2.0,0,0,3,8,2620,1996,-122.203,47.6916,2015-04-13,13.693342923990066,test,98033,KIRKLAND,"19th Avenue, Juanita, Kirkland, King County, Washington, United States"
18756,2,2.25,1100,1114,2.0,0,0,3,8,900,2009,-122.304,47.6199,2015-04-13,13.260384675301705,test,98122,SEATTLE,"East John Street, Washington Park, Seattle, King County, Washington, United States"
18757,2,2.5,1550,2657,2.0,0,0,4,8,1550,1987,-122.188,47.7034,2015-04-13,12.962194625251508,test,98033,KIRKLAND,
18758,4,2.5,2480,4602,2.0,0,0,3,9,2480,2000,-122.161,47.6835,2015-04-13,13.641157170819495,test,98052,REDMOND,"133rd Court Northeast, Redmond, King County, Washington, United States"
18759,6,3.0,2960,5000,1.0,0,0,3,8,1790,1968,-122.341,47.6971,2015-04-13,13.38472764187182,test,98103,SEATTLE,
18760,5,5.0,8000,23985,2.0,0,4,3,12,6720,2009,-122.22,47.6232,2015-04-13,15.49260711887219,test,98004,BELLEVUE,
18761,4,1.5,1130,5200,1.0,0,0,3,6,1130,1968,-122.089,47.3616,2015-04-13,12.100434313507176,test,98042,KENT,
18762,3,2.0,1140,6000,1.0,0,0,3,7,1140,1909,-122.355,47.637,2015-04-13,13.399995114002609,test,98109,SEATTLE,
18763,5,4.0,4780,118047,2.0,0,0,3,11,4780,1994,-122.052,47.7243,2015-04-13,14.31020679980038,test,98077,WOODINVILLE,"217th Place Northeast, Lake of the Woods, Cottage Lake, King County, Washington, United States"
18764,4,2.25,2290,9900,1.0,0,2,4,8,1550,1959,-122.343,47.4434,2015-04-13,13.255144488638146,test,98166,SEATTLE,"Southwest 175th Place, Normandy Park, King County, Washington, United States"
18765,4,1.75,2190,41000,2.0,0,0,3,8,2190,1980,-122.033,47.5755,2015-04-13,13.308842944346948,test,98075,SAMMAMIISH,
18766,4,2.25,2270,12000,1.0,0,0,4,7,1360,1979,-122.148,47.7559,2015-04-13,12.948009990259552,test,98072,WOODINVILLE,
18767,5,2.5,2380,8204,1.0,0,0,3,8,1540,1957,-122.287,47.7,2015-04-13,13.304684934198283,test,98115,SEATTLE,
18768,3,2.0,1500,5200,1.0,0,0,3,7,1060,1977,-122.09,47.3653,2015-04-13,12.429216196844385,test,98042,KENT,
18769,3,2.25,1460,7210,1.0,0,0,3,7,1460,1963,-122.119,47.6316,2015-04-13,13.132313708257495,test,98008,BELLEVUE,"166th Avenue Northeast, Ardmore, Bellevue, King County, Washington, United States"
18770,2,1.75,1450,15798,2.0,1,4,3,7,1230,1915,-122.375,47.4497,2015-04-13,13.39239051461739,test,98166,SEATTLE,"Southwest 172nd Street, Burien, King County, Washington, United States"
18771,3,2.75,2600,10874,2.0,0,0,3,9,2600,1994,-122.146,47.3815,2015-04-13,12.959844447906551,test,98042,KENT,"Southeast 246th Place, Kent, King County, Washington, United States"
18772,5,2.0,1460,169448,1.5,0,0,3,6,1460,1910,-122.177,47.3714,2015-04-13,12.631340380934516,test,98030,KENT,
18773,3,2.25,1410,1340,2.0,0,0,3,8,1370,1967,-122.113,47.6108,2015-04-13,12.765688433465597,test,98008,BELLEVUE,
18774,3,2.5,1740,4960,2.0,0,0,3,8,1740,1992,-121.998,47.5772,2015-04-13,13.075271769870476,test,98029,ISSAQUAH,"256th Avenue Southeast, Klahanie, Sammamish, King County, Washington, United States"
18775,4,2.5,2330,30122,1.0,0,1,3,8,1490,1951,-122.267,47.6843,2015-04-13,13.955272500339431,test,98115,SEATTLE,
18776,4,2.5,3020,7035,2.0,0,4,3,9,3020,2001,-121.874,47.5344,2015-04-13,13.480037821676143,test,98065,SNOQUALMIE,"Southeast Curtis Drive, Snoqualmie, King County, Washington, United States"
18777,4,1.75,2180,4431,1.5,0,0,3,8,2020,1912,-122.302,47.636,2015-04-13,13.34550692871854,test,98112,SEATTLE,
18778,3,2.25,1550,5401,2.0,0,0,3,7,1550,2000,-121.967,47.737,2015-04-13,12.765688433465597,test,98019,DUVALL,
18779,3,1.0,1830,12036,1.0,0,0,3,7,1550,1977,-122.043,47.3126,2015-04-13,12.758519943986984,test,98042,KENT,
18780,2,1.0,960,6250,1.0,0,0,4,6,740,1940,-122.375,47.5378,2015-04-13,12.983101310070822,test,98126,SEATTLE,
18781,4,2.5,2600,5188,2.0,0,0,3,8,2600,2005,-122.04,47.3451,2015-04-13,12.793581494067125,test,98038,MAPLE VALLEY,
18782,4,1.75,1680,19405,1.0,0,0,4,7,1560,1959,-122.202,47.4552,2015-04-13,12.524526376648708,test,98055,RENTON,
18783,4,2.5,2370,7274,2.0,0,0,3,7,2370,1997,-122.171,47.3982,2015-04-13,12.768541502448002,test,98031,KENT,
18784,3,1.0,1520,10227,1.0,0,0,4,6,1520,1951,-122.196,47.5872,2015-04-13,13.38472764187182,test,98004,BELLEVUE,
18785,3,2.5,2160,10200,1.0,0,0,3,7,1360,1978,-122.331,47.7295,2015-04-13,12.911642346088676,test,98133,SEATTLE,
18786,3,1.75,1850,2797,1.0,0,0,3,8,1150,1977,-122.336,47.6871,2015-04-13,13.270783382522602,test,98103,SEATTLE,
18787,3,1.0,1100,7650,1.0,0,0,3,7,1100,1952,-122.354,47.7219,2015-04-13,12.8802918162046,test,98133,SEATTLE,
18788,3,2.25,2330,11424,2.0,0,0,4,8,2330,1984,-122.11,47.6386,2015-04-13,13.458835614025542,test,98052,REDMOND,
18789,3,1.75,1530,7245,1.0,0,0,4,7,1530,1984,-122.191,47.731,2015-04-13,12.994530005894443,test,98034,KIRKLAND,
18790,3,3.0,1730,1442,2.0,0,0,3,8,1440,2008,-122.348,47.5344,2015-04-13,12.7868906411162,test,98106,SEATTLE,
18791,2,1.0,1120,12625,1.0,0,3,3,7,1120,1940,-122.385,47.5397,2015-04-13,12.793859310432293,test,98136,SEATTLE,"42nd Avenue Southwest, Morgan Junction, Seattle, King County, Washington, United States"
18792,3,2.5,2290,6302,2.0,0,0,3,9,2290,1997,-122.107,47.435,2015-04-13,12.994530005894443,test,98058,RENTON,"Southeast 186th Way, The Parks, Renton, King County, Washington, United States"
18793,5,2.25,3740,14913,1.5,0,0,4,9,3740,1979,-122.059,47.6234,2015-04-13,13.399995114002609,test,98074,SAMMAMISH,
18794,7,3.5,3470,16264,2.0,0,0,4,9,3470,1980,-122.149,47.6203,2015-04-13,13.764217263576723,test,98007,BELLEVUE,
18795,2,1.0,690,6400,1.0,0,0,3,6,690,1943,-122.367,47.5287,2015-04-13,12.730801174465157,test,98126,SEATTLE,
18796,3,2.5,1656,108900,1.0,0,0,4,7,1656,1985,-122.425,47.3758,2015-04-13,13.044401835934616,test,98070,VASHON,
18797,4,2.5,2260,6086,2.0,0,0,3,8,2260,1999,-122.174,47.3642,2015-04-13,12.736553826954603,test,98030,KENT,
18798,4,2.5,3020,8750,1.0,0,0,3,8,1710,1960,-122.29,47.4298,2015-04-13,12.736700896592344,test,98188,SEATTLE,
18799,4,3.25,3580,43093,1.0,0,0,4,8,3580,1990,-121.901,47.5595,2015-04-13,13.458835614025542,test,98024,FALL CITY,
18800,4,2.25,2690,15000,2.0,0,0,3,9,1890,1978,-122.064,47.612,2015-04-13,13.458835614025542,test,98074,SAMMAMISH,
18801,3,2.5,2500,10359,2.0,0,0,3,10,2500,1986,-122.051,47.6286,2015-04-13,13.465953081794405,test,98074,SAMMAMISH,
18802,2,1.0,1020,4002,1.0,0,0,5,7,1020,1953,-122.395,47.5828,2015-04-13,13.038981768465275,test,98116,SEATTLE,
18803,3,1.75,1560,104108,1.0,0,0,3,7,1250,1970,-122.131,47.4016,2015-04-13,12.84792653170257,test,98042,KENT,
18804,2,1.5,950,865,3.0,0,0,3,8,950,2006,-122.382,47.6714,2015-04-13,12.889169490236618,test,98107,SEATTLE,"Northwest 58th Street, Ballard, Seattle, King County, Washington, United States"
18805,3,1.5,2230,6000,1.0,0,1,3,8,1260,1968,-122.395,47.5373,2015-04-13,13.279367126213993,test,98136,SEATTLE,
18806,3,2.5,1740,1280,3.0,0,2,3,8,1740,2008,-122.387,47.589,2015-04-13,13.270783382522602,test,98116,SEATTLE,"44th Avenue Southwest, Admiral, Seattle, King County, Washington, United States"
18807,4,2.5,2500,8215,2.0,0,0,3,8,2500,1990,-122.204,47.4124,2015-04-13,12.826649133255284,test,98031,KENT,"103rd Avenue Southeast, Stonepine, Kent, King County, Washington, United States"
18808,3,2.5,1820,2935,2.0,0,0,3,8,1820,1999,-122.021,47.6018,2015-04-13,13.030248088496522,test,98074,SAMMAMISH,
18809,3,1.0,1020,9835,1.0,0,0,5,7,1020,1955,-122.179,47.5728,2015-04-13,13.09190416991962,test,98006,BELLEVUE,
18810,3,2.5,1600,3580,2.0,0,0,3,7,1600,2000,-122.261,47.4939,2015-04-13,12.58450908125042,test,98178,SEATTLE,
18811,4,2.5,2450,6941,2.0,0,0,3,7,2450,2006,-122.162,47.4006,2015-04-13,12.736700896592344,test,98042,KENT,"134th Place Southeast, Fern Crest, Kent, King County, Washington, United States"
18812,2,1.75,1210,1161,2.0,0,0,3,8,1210,2014,-121.998,47.5513,2015-04-13,12.88664104388326,test,98029,ISSAQUAH,
18813,3,2.0,1800,12440,1.0,0,0,3,8,1220,1978,-122.05,47.6254,2015-04-13,12.944432168911668,test,98074,SAMMAMISH,
18814,4,2.5,2500,4500,2.0,0,0,3,7,2500,2010,-122.149,47.4928,2015-04-13,13.071070083016778,test,98059,RENTON,
18815,4,2.5,3610,13292,2.0,0,0,3,10,3610,1996,-121.974,47.5868,2015-04-13,13.683017483243956,test,98075,SAMMAMIISH,
18816,3,2.5,2080,4556,2.0,0,0,3,8,2080,1999,-122.014,47.6036,2015-04-13,13.248996028337697,test,98074,SAMMAMISH,"244th Avenue Southeast, Sammamish, King County, Washington, United States"
18817,6,6.0,7390,24829,2.0,1,4,4,12,5000,1991,-122.21,47.5631,2015-04-13,15.483217378522353,test,98040,MERCER ISLAND,
18818,4,2.5,2930,5973,2.0,0,0,3,10,2930,2008,-122.186,47.3846,2015-04-14,12.952760593018148,test,98030,KENT,
18819,2,2.5,1640,1953,2.0,0,0,3,10,1640,2014,-122.292,47.5639,2015-04-14,13.413539339110365,test,98118,SEATTLE,
18820,3,2.25,1690,4964,2.0,0,0,3,8,1690,1989,-122.01,47.5756,2015-04-14,13.122363377404328,test,98029,ISSAQUAH,"East Plateau Trail, Klahanie, Sammamish, King County, Washington, United States"
18821,5,3.25,3950,44431,1.0,0,0,3,10,2100,1969,-122.173,47.6451,2015-04-14,14.037853789107714,test,98005,BELLEVUE,
18822,3,2.5,1780,1729,2.0,0,0,3,8,1080,2008,-122.355,47.6594,2015-04-14,13.399995114002609,test,98103,SEATTLE,
18823,2,1.0,1550,15250,1.5,0,0,5,7,1550,1920,-122.045,47.407,2015-04-14,12.468436909997664,test,98038,MAPLE VALLEY,
18824,4,3.25,1946,17786,2.0,0,1,4,7,1946,1990,-122.452,47.359,2015-04-14,13.09190416991962,test,98070,VASHON,
18825,3,1.75,1260,9600,1.0,0,0,4,7,1260,1988,-122.076,47.3592,2015-04-14,12.582795284772684,test,98042,KENT,
18826,3,1.0,1170,9000,1.0,0,0,4,6,1170,1918,-121.987,47.2109,2015-04-14,12.28534582642468,test,98022,ENUMCLAW,"Davis Avenue, Enumclaw, King County, Washington, United States"
18827,5,1.5,2000,8100,1.5,0,0,3,6,2000,1946,-122.304,47.4945,2015-04-14,12.409013489526863,test,98168,SEATTLE,
18828,4,2.25,2030,2222,2.0,0,0,3,9,1610,2015,-122.375,47.679,2015-04-14,13.547631112808672,test,98117,SEATTLE,
18829,4,2.5,2530,10155,2.0,0,0,3,8,2530,1998,-122.146,47.351,2015-04-14,12.765688433465597,test,98042,KENT,"Southeast 279th Place, Kent, King County, Washington, United States"
18830,4,2.5,2040,21781,2.0,0,0,3,8,2040,1994,-121.904,47.6458,2015-04-14,13.062613372998555,test,98014,CARNATION,
18831,3,1.0,1230,9440,1.0,0,0,3,7,1230,1978,-121.747,47.4657,2015-04-14,12.535376392672774,test,98045,NORTH BEND,
18832,2,1.75,1070,1276,3.0,0,0,3,8,1070,2006,-122.39,47.6719,2015-04-14,13.044509938199464,test,98107,SEATTLE,
18833,3,2.5,2380,5017,2.0,0,0,3,9,2380,2003,-122.021,47.6297,2015-04-14,13.387953203381294,test,98074,SAMMAMISH,
18834,4,3.0,2380,5125,1.5,0,0,4,7,1680,1925,-122.376,47.5384,2015-04-14,13.06048797368624,test,98126,SEATTLE,
18835,3,2.25,1370,6000,2.0,0,0,4,7,1370,1992,-122.033,47.3484,2015-04-14,12.567237494741756,test,98038,MAPLE VALLEY,"Southeast 282nd Court, Diamond Hills, Maple Valley, King County, Washington, United States"
18836,4,3.0,2420,4800,1.5,0,0,3,7,1520,1919,-122.358,47.6453,2015-04-14,13.764217263576723,test,98119,SEATTLE,
18837,3,2.0,1580,1972,2.5,0,2,3,8,1180,2007,-122.386,47.5903,2015-04-14,13.199324418540456,test,98116,SEATTLE,"California Avenue Southwest, Seattle, King County, Washington, United States"
18838,3,2.0,1300,9644,1.0,0,0,3,7,1300,1994,-121.998,47.3131,2015-04-14,12.495003937382387,test,98010,BLACK DIAMOND,"McKay Lane, Lawson Hill Estates, Black Diamond, King County, Washington, United States"
18839,4,2.25,1730,8400,1.0,0,0,3,7,1730,1962,-122.288,47.3386,2015-04-14,12.429216196844385,test,98001,AUBURN,"35th Avenue South, Auburn, King County, Washington, United States"
18840,3,1.0,1420,11040,1.0,0,0,4,7,1420,1961,-122.14,47.5969,2015-04-14,13.102160670086809,test,98007,BELLEVUE,
18841,3,2.5,2420,8244,2.0,0,0,3,10,2420,1988,-122.019,47.5595,2015-04-14,13.369223455335854,test,98029,ISSAQUAH,
18842,3,2.5,2280,2296,3.0,0,0,3,9,1890,2013,-122.299,47.6256,2015-04-14,13.764217263576723,test,98112,SEATTLE,
18843,2,2.0,1540,5000,1.5,0,0,3,8,1540,1986,-122.394,47.319,2015-04-14,12.502466658583977,test,98023,FEDERAL WAY,
18844,3,2.5,1500,7401,2.0,0,0,3,8,1500,1998,-122.221,47.2625,2015-04-14,12.468436909997664,test,98092,AUBURN,
18845,4,2.25,2070,14000,1.0,0,0,3,7,1720,1958,-122.237,47.7484,2015-04-14,13.06155123800757,test,98028,KENMORE,"Northeast 165th Street, Moorlands, Kenmore, King County, Washington, United States"
18846,3,1.75,1480,7725,1.5,0,0,4,7,1480,1981,-122.163,47.483,2015-04-14,12.821258284620408,test,98059,RENTON,
18847,4,2.5,2420,7744,2.0,0,0,3,9,2420,1994,-122.18,47.534,2015-04-14,13.304684934198283,test,98056,RENTON,
18848,3,1.0,1380,12000,1.0,0,0,3,7,1380,1963,-122.215,47.3997,2015-04-14,12.611537753638338,test,98031,KENT,
18849,3,1.75,1220,8817,1.0,0,0,3,7,1220,1978,-122.396,47.3111,2015-04-14,12.35017298950393,test,98023,FEDERAL WAY,
18850,3,1.0,1000,9450,1.0,0,0,3,6,1000,1962,-122.193,47.4562,2015-04-14,12.26434155365415,test,98055,RENTON,
18851,6,3.75,3810,6663,2.0,0,0,4,8,3810,1977,-122.34,47.6938,2015-04-14,13.530491602931978,test,98103,SEATTLE,"Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, United States"
18852,3,3.0,2490,27702,2.0,1,4,3,10,2490,2000,-122.403,47.5596,2015-04-14,14.349075668699754,test,98116,SEATTLE,
18853,3,2.5,2560,9182,2.0,0,0,3,9,2560,1993,-122.051,47.5361,2015-04-14,13.527828485512494,test,98027,ISSAQUAH,
18854,4,2.5,2770,6000,2.0,0,0,3,8,2400,1993,-122.383,47.5536,2015-04-14,13.437174117244362,test,98136,SEATTLE,
18855,3,1.75,1590,7620,1.0,0,0,4,7,1090,1984,-122.048,47.3655,2015-04-14,12.520883385370206,test,98038,MAPLE VALLEY,
18856,2,1.5,1850,4945,1.5,0,2,4,7,1850,1907,-122.379,47.5742,2015-04-14,13.458835614025542,test,98126,SEATTLE,
18857,3,1.75,2070,96703,1.0,0,3,4,7,2070,1999,-122.008,47.2853,2015-04-14,13.016891744462097,test,98092,AUBURN,
18858,2,1.0,1180,7200,1.0,0,0,4,6,1180,1949,-122.342,47.7475,2015-04-14,12.72486643894534,test,98133,SEATTLE,
18859,3,1.0,2000,15900,1.0,0,0,3,6,1000,1948,-122.233,47.4816,2015-04-14,12.404923504275338,test,98178,SEATTLE,
18860,4,2.25,1910,8400,2.0,0,0,3,7,1910,1975,-122.175,47.7352,2015-04-14,12.983101310070822,test,98072,WOODINVILLE,"124th Place Northeast, Woodinville, King County, Washington, United States"
18861,3,2.5,2300,9752,2.0,0,2,3,8,2300,1968,-122.076,47.5825,2015-04-14,13.547631112808672,test,98075,SAMMAMIISH,"198th Avenue Southeast, Sammamish, King County, Washington, United States"
18862,4,1.75,2070,9120,1.0,0,0,4,7,1250,1958,-122.123,47.6045,2015-04-14,12.971540487669746,test,98008,BELLEVUE,
18863,3,2.0,1390,7120,1.0,0,0,3,7,1390,1988,-122.179,47.3786,2015-04-14,12.464583340681674,test,98030,KENT,
18864,3,2.5,1670,4220,2.0,0,0,3,7,1670,2002,-122.028,47.3834,2015-04-14,12.644327576461327,test,98038,MAPLE VALLEY,
18865,3,2.75,1730,4131,2.0,0,2,3,7,1480,1975,-122.346,47.5327,2015-04-14,12.468436909997664,test,98106,SEATTLE,
18866,2,1.75,2130,6574,1.0,0,0,3,8,1500,1946,-122.411,47.6529,2015-04-14,13.017002861746503,test,98199,SEATTLE,
18867,4,2.5,2518,4663,2.0,0,0,3,8,2518,2005,-122.017,47.5894,2015-04-14,13.373900003219756,test,98075,SAMMAMIISH,
18868,3,2.25,2910,15626,1.5,0,0,4,9,2510,1923,-122.412,47.6534,2015-04-14,14.408837403242009,test,98199,SEATTLE,"Magnolia Boulevard West, Magnolia, Seattle, King County, Washington, United States"
18869,3,1.0,1360,6186,1.5,0,0,4,6,760,1941,-122.334,47.7503,2015-04-14,12.451149885149515,test,98133,SEATTLE,
18870,4,2.5,3010,9323,2.0,0,0,3,10,3010,1992,-122.053,47.578,2015-04-14,13.534471703726974,test,98075,SAMMAMIISH,
18871,4,2.5,2790,7673,2.0,0,0,3,9,2790,1989,-122.136,47.6692,2015-04-14,13.596109992928898,test,98052,REDMOND,
18872,5,3.0,2270,5001,1.0,0,0,3,7,1360,1989,-122.3,47.5539,2015-04-14,12.644327576461327,test,98108,SEATTLE,
18873,3,1.75,1580,8775,1.0,0,0,3,6,1220,1942,-122.335,47.4845,2015-04-14,12.524526376648708,test,98146,SEATTLE,
18874,3,1.75,1000,8268,1.0,0,0,3,6,1000,1969,-122.172,47.7417,2015-04-14,12.765688433465597,test,98072,WOODINVILLE,"126th Avenue Northeast, Woodinville, King County, Washington, United States"
18875,3,1.5,1040,1824,1.0,0,0,3,6,1040,1925,-122.3,47.6793,2015-04-14,12.759957758756611,test,98115,SEATTLE,
18876,3,1.0,1250,7200,1.0,0,0,3,7,1250,1964,-122.12,47.6342,2015-04-14,13.09190416991962,test,98008,BELLEVUE,"Northeast 27th Place, Ardmore, Bellevue, King County, Washington, United States"
18877,3,1.75,1820,8028,1.0,0,0,3,7,1220,1980,-122.355,47.7466,2015-04-14,12.871334622600584,test,98133,SEATTLE,
18878,3,1.0,1200,12500,1.5,0,0,3,6,1200,1936,-122.329,47.4162,2015-04-14,12.225875272826354,test,98198,SEATTLE,"South 208th Street, North Hill, Des Moines, King County, Washington, United States"
18879,4,2.25,2030,12000,2.0,0,0,3,7,2030,1977,-122.168,47.7699,2015-04-14,12.948009990259552,test,98011,BOTHELL,
18880,5,2.25,3650,13068,1.0,0,0,4,10,1850,1976,-122.231,47.5458,2015-04-14,13.897090544956695,test,98040,MERCER ISLAND,
18881,3,1.5,1130,7200,1.0,0,0,3,7,1130,1954,-122.253,47.5041,2015-04-14,12.542562739134809,test,98178,SEATTLE,"63rd Avenue South, Seattle, King County, Washington, United States"
18882,2,1.0,1000,4800,1.0,0,0,3,6,1000,1952,-122.362,47.6926,2015-04-14,12.84792653170257,test,98117,SEATTLE,
18883,4,2.25,2660,7957,1.0,0,0,4,8,1750,1977,-122.199,47.7351,2015-04-14,13.17115354157376,test,98011,BOTHELL,
18884,2,1.0,1370,8400,1.0,0,0,3,7,1370,1948,-122.336,47.7344,2015-04-14,12.598114733306195,test,98133,SEATTLE,
18885,2,1.0,890,4804,1.0,0,0,4,7,890,1928,-122.346,47.7027,2015-04-14,12.301382825334498,test,98133,SEATTLE,
18886,3,1.75,1660,9549,1.0,0,0,3,7,1660,1956,-122.198,47.6503,2015-04-14,13.422467969854669,test,98033,KIRKLAND,"Northeast 45th Street, Kirkland, King County, Washington, United States"
18887,5,2.25,2140,8700,1.0,0,2,3,8,1220,1962,-122.31,47.6969,2015-04-14,13.242809530480196,test,98115,SEATTLE,"Northeast 94th Street, Maple Leaf, Seattle, King County, Washington, United States"
18888,4,2.5,2880,213444,1.0,0,0,5,8,2140,1984,-122.109,47.2887,2015-04-14,13.270697171910022,test,98092,AUBURN,
18889,3,1.75,1370,19550,1.0,0,0,3,7,1370,1978,-121.912,47.7002,2015-04-14,12.834681304952548,test,98014,CARNATION,"320th Avenue Northeast, King County, Washington, United States"
18890,2,1.75,1350,2653,2.0,0,0,3,7,1350,1986,-122.184,47.6934,2015-04-14,12.911642346088676,test,98033,KIRKLAND,
18891,3,2.75,1710,9448,1.0,0,0,3,7,1010,1947,-122.267,47.6693,2015-04-14,13.151922179645874,test,98105,SEATTLE,
18892,1,1.25,1810,5070,1.5,1,4,4,8,1230,1967,-122.081,47.5814,2015-04-14,14.036251224662172,test,98075,SAMMAMIISH,
18893,4,2.5,2540,11500,1.0,0,0,4,8,1640,1979,-122.15,47.5609,2015-04-14,13.349498949988076,test,98006,BELLEVUE,
18894,3,1.0,1330,5100,1.0,0,0,3,7,900,1942,-122.291,47.6837,2015-04-14,13.223113280504473,test,98115,SEATTLE,
18895,4,2.5,2600,118666,1.0,0,0,3,7,1400,1981,-121.97,47.54,2015-04-14,13.142166004700508,test,98027,ISSAQUAH,
18896,3,1.5,1320,8000,1.0,0,0,3,7,1320,1957,-122.122,47.6027,2015-04-14,12.928778628331663,test,98008,BELLEVUE,
18897,3,1.0,960,7218,1.0,0,0,4,7,960,1969,-122.226,47.7278,2015-04-14,12.706847933442663,test,98034,KIRKLAND,
18898,3,1.75,1570,2600,1.5,0,0,4,8,1570,1931,-122.37,47.6867,2015-04-14,13.270783382522602,test,98117,SEATTLE,
18899,2,1.0,1290,6528,1.5,0,0,4,7,1290,1941,-122.29,47.694,2015-04-14,13.178932728892224,test,98115,SEATTLE,
18900,4,2.0,2760,21465,1.0,0,0,4,9,2120,1979,-122.165,47.3818,2015-04-14,13.038873066905303,test,98042,KENT,"Southeast 245th Street, Meridian Valley Country Club, Kent, King County, Washington, United States"
18901,3,2.25,1750,15528,1.0,0,0,3,8,1270,1963,-122.274,47.7739,2015-04-14,12.853175887588712,test,98155,SEATTLE,"Northeast 201st Place, Lake Forest Park, King County, Washington, United States"
18902,4,1.5,2020,9583,2.0,0,0,4,7,2020,1963,-122.238,47.7283,2015-04-14,13.036805489042685,test,98034,KIRKLAND,"Northeast 141st Street, Inglewood Village Shopping Center, Inglewood, Kirkland, King County, Washington, United States"
18903,3,1.5,1090,9862,1.0,0,0,3,8,1090,1987,-122.036,47.6256,2015-04-14,12.854483932248728,test,98074,SAMMAMISH,"Northeast 18th Place, Sammamish, King County, Washington, United States"
